season_year,source_file,table_index,row_index,cell_count,cell_1,cell_1_url,cell_2,cell_2_url,cell_3,cell_3_url,cell_4,cell_4_url,cell_5,cell_5_url,cell_6,cell_6_url,cell_7,cell_7_url,cell_8,cell_8_url
2006,2006_wisconsin_challenge_series.html,1,2,4,1,https://www.thethirdturn.com/wiki/2006_Spring_Classic_presented_by_International_Truck_and_Yellow_Book,2 April 2006,,"Loves Park, IL",https://www.thethirdturn.com/wiki/Rockford_Speedway,Steve Rubeck,https://www.thethirdturn.com/wiki/Steve_Rubeck,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,3,4,2,https://www.thethirdturn.com/wiki/2006_Miller_Classic_100,7 May 2006,,"Oregon, WI",https://www.thethirdturn.com/wiki/Madison_International_Speedway,Dave Feiler,https://www.thethirdturn.com/wiki/Dave_Feiler,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,4,4,3,https://www.thethirdturn.com/wiki/2006_Budweiser/WAPL_Spring_Classic,21 May 2006,,"Kaukauna, WI",https://www.thethirdturn.com/wiki/Wisconsin_International_Raceway,Rod Wheeler,https://www.thethirdturn.com/wiki/Rod_Wheeler,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,5,4,4,https://www.thethirdturn.com/wiki/2006_Memorial_100,29 May 2006,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Kenny Richards,https://www.thethirdturn.com/wiki/Kenny_Richards,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,6,4,5,https://www.thethirdturn.com/wiki/2006_North_American_Cup,2 July 2006,,"Wisconsin Dells, WI",https://www.thethirdturn.com/wiki/Dells_Raceway_Park,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,7,4,6,https://www.thethirdturn.com/wiki/2006_Earth_Inc./V_%26_H_Heavy_Truck_Mansfield_80,15 July 2006,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,8,4,7,https://www.thethirdturn.com/wiki/2006_Power_Playground_100,29 July 2006,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,9,4,8,https://www.thethirdturn.com/wiki/2006_Blue_Race_(Overall),19 August 2006,,"Kaukauna, WI",https://www.thethirdturn.com/wiki/Wisconsin_International_Raceway,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,10,4,9,https://www.thethirdturn.com/wiki/2006_Governor%27s_Cup_50,27 August 2006,,"West Allis, WI",https://www.thethirdturn.com/wiki/Milwaukee_Mile,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,11,4,10,https://www.thethirdturn.com/wiki/2006_Bryden_Motors_100,8 September 2006,,"Oregon, WI",https://www.thethirdturn.com/wiki/Madison_International_Speedway,Steve Carlson,https://www.thethirdturn.com/wiki/Steve_Carlson,,,,,,,,
2006,2006_wisconsin_challenge_series.html,1,12,4,11,https://www.thethirdturn.com/wiki/2006_WCS_Championship_80,16 September 2006,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,Neil Knoblock,https://www.thethirdturn.com/wiki/Neil_Knoblock,,,,,,,,
2006,2006_wisconsin_challenge_series.html,2,0,1,FINAL POINT STANDINGS,,,,,,,,,,,,,,,
2006,2006_wisconsin_challenge_series.html,3,0,8,Fin,,Driver,,Pts,,St,,W,,T5,,T10,,Pole,
2006,2006_wisconsin_challenge_series.html,3,1,8,1,,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,1152,,11,https://www.thethirdturn.com/wiki/Nathan_Haseleu/Results/Wisconsin_Challenge_Series/2006,4,,5,,7,,,
2006,2006_wisconsin_challenge_series.html,3,2,8,2,,Kenny Richards,https://www.thethirdturn.com/wiki/Kenny_Richards,1114,,11,https://www.thethirdturn.com/wiki/Kenny_Richards/Results/Wisconsin_Challenge_Series/2006,1,,6,,6,,,
2006,2006_wisconsin_challenge_series.html,3,3,8,3,,Jeff Kendall,https://www.thethirdturn.com/wiki/Jeff_Kendall,1028,,11,https://www.thethirdturn.com/wiki/Jeff_Kendall/Results/Wisconsin_Challenge_Series/2006,0,,2,,7,,,
2006,2006_wisconsin_challenge_series.html,3,4,8,4,,Mark Eswein,https://www.thethirdturn.com/wiki/Mark_Eswein,1021,,10,https://www.thethirdturn.com/wiki/Mark_Eswein/Results/Wisconsin_Challenge_Series/2006,0,,4,,6,,,
2006,2006_wisconsin_challenge_series.html,3,5,8,5,,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,1013,,11,https://www.thethirdturn.com/wiki/Frank_Kreyer/Results/Wisconsin_Challenge_Series/2006,1,,3,,5,,,
2006,2006_wisconsin_challenge_series.html,3,6,8,6,,Adam Royle,https://www.thethirdturn.com/wiki/Adam_Royle,869,,9,https://www.thethirdturn.com/wiki/Adam_Royle/Results/Wisconsin_Challenge_Series/2006,0,,3,,4,,,
2006,2006_wisconsin_challenge_series.html,3,7,8,7,,Andy Monday,https://www.thethirdturn.com/wiki/Andy_Monday,856,,9,https://www.thethirdturn.com/wiki/Andy_Monday/Results/Wisconsin_Challenge_Series/2006,0,,1,,4,,,
2006,2006_wisconsin_challenge_series.html,3,8,8,8,,Dave Feiler,https://www.thethirdturn.com/wiki/Dave_Feiler,845,,8,https://www.thethirdturn.com/wiki/Dave_Feiler/Results/Wisconsin_Challenge_Series/2006,1,,2,,3,,,
2006,2006_wisconsin_challenge_series.html,3,9,8,9,,Steve Holzhausen,https://www.thethirdturn.com/wiki/Steve_Holzhausen,783,,6,https://www.thethirdturn.com/wiki/Steve_Holzhausen/Results/Wisconsin_Challenge_Series/2006,0,,2,,5,,,
2006,2006_wisconsin_challenge_series.html,3,10,8,10,,Jason Weinkauf,https://www.thethirdturn.com/wiki/Jason_Weinkauf,781,,8,https://www.thethirdturn.com/wiki/Jason_Weinkauf/Results/Wisconsin_Challenge_Series/2006,0,,0,,4,,,
2006,2006_wisconsin_challenge_series.html,3,11,8,11,,Jeremy Lepak,https://www.thethirdturn.com/wiki/Jeremy_Lepak,747,,8,https://www.thethirdturn.com/wiki/Jeremy_Lepak/Results/Wisconsin_Challenge_Series/2006,0,,3,,4,,,
2006,2006_wisconsin_challenge_series.html,3,12,8,12,,Chris Weinkauf,https://www.thethirdturn.com/wiki/Chris_Weinkauf,725,,8,https://www.thethirdturn.com/wiki/Chris_Weinkauf/Results/Wisconsin_Challenge_Series/2006,0,,0,,2,,,
2006,2006_wisconsin_challenge_series.html,3,13,8,13,,John Zimmerman,https://www.thethirdturn.com/wiki/John_Zimmerman_(WI),695,,6,https://www.thethirdturn.com/wiki/John_Zimmerman_(WI)/Results/Wisconsin_Challenge_Series/2006,0,,0,,3,,,
2006,2006_wisconsin_challenge_series.html,3,14,8,14,,Blake Horstman,https://www.thethirdturn.com/wiki/Blake_Horstman,678,,6,https://www.thethirdturn.com/wiki/Blake_Horstman/Results/Wisconsin_Challenge_Series/2006,0,,1,,3,,,
2006,2006_wisconsin_challenge_series.html,3,15,8,15,,Neil Knoblock,https://www.thethirdturn.com/wiki/Neil_Knoblock,616,,6,https://www.thethirdturn.com/wiki/Neil_Knoblock/Results/Wisconsin_Challenge_Series/2006,1,,1,,2,,,
2006,2006_wisconsin_challenge_series.html,3,16,8,16,,"Eugene Gregorich, Jr.","https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr.",613,,7,"https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr./Results/Wisconsin_Challenge_Series/2006",0,,2,,3,,,
2006,2006_wisconsin_challenge_series.html,3,17,8,17,,Steve Carlson,https://www.thethirdturn.com/wiki/Steve_Carlson,611,,6,https://www.thethirdturn.com/wiki/Steve_Carlson/Results/Wisconsin_Challenge_Series/2006,1,,1,,5,,,
2006,2006_wisconsin_challenge_series.html,3,18,8,18,,Jacob Humphrey,https://www.thethirdturn.com/wiki/Jacob_Humphrey,587,,6,https://www.thethirdturn.com/wiki/Jacob_Humphrey/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,19,8,19,,Brandon Selle,https://www.thethirdturn.com/wiki/Brandon_Selle,584,,5,https://www.thethirdturn.com/wiki/Brandon_Selle/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,20,8,20,,Dennis Prunty,https://www.thethirdturn.com/wiki/Dennis_Prunty,565,,4,https://www.thethirdturn.com/wiki/Dennis_Prunty/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,21,8,21,,Dean Cornelius,https://www.thethirdturn.com/wiki/Dean_Cornelius,531,,7,https://www.thethirdturn.com/wiki/Dean_Cornelius/Results/Wisconsin_Challenge_Series/2006,0,,0,,2,,,
2006,2006_wisconsin_challenge_series.html,3,22,8,22,,Don Turner,https://www.thethirdturn.com/wiki/Don_Turner_(WI),505,,4,https://www.thethirdturn.com/wiki/Don_Turner_(WI)/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,23,8,23,,Charlie Menard,https://www.thethirdturn.com/wiki/Charlie_Menard,477,,5,https://www.thethirdturn.com/wiki/Charlie_Menard/Results/Wisconsin_Challenge_Series/2006,0,,1,,3,,,
2006,2006_wisconsin_challenge_series.html,3,24,8,24,,Todd Stapleman,https://www.thethirdturn.com/wiki/Todd_Stapleman,448,,4,https://www.thethirdturn.com/wiki/Todd_Stapleman/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,25,8,25,,Jeff Storm,https://www.thethirdturn.com/wiki/Jeff_Storm,440,,4,https://www.thethirdturn.com/wiki/Jeff_Storm/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,26,8,26,,Kenny Reiser,https://www.thethirdturn.com/wiki/Kenny_Reiser,394,,4,https://www.thethirdturn.com/wiki/Kenny_Reiser/Results/Wisconsin_Challenge_Series/2006,0,,1,,3,,,
2006,2006_wisconsin_challenge_series.html,3,27,8,27,,Steve Rubeck,https://www.thethirdturn.com/wiki/Steve_Rubeck,379,,4,https://www.thethirdturn.com/wiki/Steve_Rubeck/Results/Wisconsin_Challenge_Series/2006,1,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,28,8,28,,Tim Hintz,https://www.thethirdturn.com/wiki/Tim_Hintz,372,,3,https://www.thethirdturn.com/wiki/Tim_Hintz/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,29,8,29,,Jeff Way,https://www.thethirdturn.com/wiki/Jeff_Way,368,,1,https://www.thethirdturn.com/wiki/Jeff_Way/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,30,8,30,,Eric Klawitter,https://www.thethirdturn.com/wiki/Eric_Klawitter,364,,1,https://www.thethirdturn.com/wiki/Eric_Klawitter/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,31,8,31,,Andrew Morrissey,https://www.thethirdturn.com/wiki/Andrew_Morrissey,344,,3,https://www.thethirdturn.com/wiki/Andrew_Morrissey/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,32,8,32,,"Brian Johnson, Jr.","https://www.thethirdturn.com/wiki/Brian_Johnson,_Jr.",336,,4,"https://www.thethirdturn.com/wiki/Brian_Johnson,_Jr./Results/Wisconsin_Challenge_Series/2006",0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,33,8,33,,Tommy Pecaro,https://www.thethirdturn.com/wiki/Tommy_Pecaro,335,,3,https://www.thethirdturn.com/wiki/Tommy_Pecaro/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,34,8,34,,Nick Hammer,https://www.thethirdturn.com/wiki/Nick_Hammer,334,,2,https://www.thethirdturn.com/wiki/Nick_Hammer/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,35,8,35,,Trent Snyder,https://www.thethirdturn.com/wiki/Trent_Snyder,330,,3,https://www.thethirdturn.com/wiki/Trent_Snyder/Results/Wisconsin_Challenge_Series/2006,0,,1,,2,,,
2006,2006_wisconsin_challenge_series.html,3,36,8,36,,Frank Nitzke,https://www.thethirdturn.com/wiki/Frank_Nitzke,327,,2,https://www.thethirdturn.com/wiki/Frank_Nitzke/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,37,8,37,,Bryan Roach,https://www.thethirdturn.com/wiki/Bryan_Roach,305,,2,https://www.thethirdturn.com/wiki/Bryan_Roach/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,38,8,38,,Rory Melbinger,https://www.thethirdturn.com/wiki/Rory_Melbinger,292,,4,https://www.thethirdturn.com/wiki/Rory_Melbinger/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,39,8,39,,Jeremy Miller,https://www.thethirdturn.com/wiki/Jeremy_Miller_(IL),274,,3,https://www.thethirdturn.com/wiki/Jeremy_Miller_(IL)/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,40,8,40,,Tim Rothe,https://www.thethirdturn.com/wiki/Tim_Rothe,270,,3,https://www.thethirdturn.com/wiki/Tim_Rothe/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,41,8,41,,Rod Wheeler,https://www.thethirdturn.com/wiki/Rod_Wheeler,251,,2,https://www.thethirdturn.com/wiki/Rod_Wheeler/Results/Wisconsin_Challenge_Series/2006,1,,2,,2,,,
2006,2006_wisconsin_challenge_series.html,3,42,8,42,,Burton Brown,https://www.thethirdturn.com/wiki/Burton_Brown,236,,2,https://www.thethirdturn.com/wiki/Burton_Brown/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,43,8,43,,Gregg Ruffalo,https://www.thethirdturn.com/wiki/Gregg_Ruffalo,230,,0,https://www.thethirdturn.com/wiki/Gregg_Ruffalo/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,44,8,44,,Lowell Bennett,https://www.thethirdturn.com/wiki/Lowell_Bennett,221,,2,https://www.thethirdturn.com/wiki/Lowell_Bennett/Results/Wisconsin_Challenge_Series/2006,0,,1,,2,,,
2006,2006_wisconsin_challenge_series.html,3,45,8,45,,Terry Baldry,https://www.thethirdturn.com/wiki/Terry_Baldry,213,,2,https://www.thethirdturn.com/wiki/Terry_Baldry/Results/Wisconsin_Challenge_Series/2006,0,,1,,2,,,
2006,2006_wisconsin_challenge_series.html,3,46,8,46,,Kyle Kinder,https://www.thethirdturn.com/wiki/Kyle_Kinder,203,,1,https://www.thethirdturn.com/wiki/Kyle_Kinder/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,47,8,47,,Bob Danes,https://www.thethirdturn.com/wiki/Bob_Danes,202,,2,https://www.thethirdturn.com/wiki/Bob_Danes/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,48,8,48,,Tim Schendel,https://www.thethirdturn.com/wiki/Tim_Schendel,191,,2,https://www.thethirdturn.com/wiki/Tim_Schendel/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,49,8,49,,Kyle Calmes,https://www.thethirdturn.com/wiki/Kyle_Calmes,180,,2,https://www.thethirdturn.com/wiki/Kyle_Calmes/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,50,8,50,,Jim Carlson,https://www.thethirdturn.com/wiki/Jim_Carlson,178,,1,https://www.thethirdturn.com/wiki/Jim_Carlson/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,51,8,51,,Jim Duchow,https://www.thethirdturn.com/wiki/Jim_Duchow,177,,2,https://www.thethirdturn.com/wiki/Jim_Duchow/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,52,8,52,,Elliott Weiler,https://www.thethirdturn.com/wiki/Elliott_Weiler,173,,1,https://www.thethirdturn.com/wiki/Elliott_Weiler/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,53,8,53,,Ben Pettis,https://www.thethirdturn.com/wiki/Ben_Pettis,167,,1,https://www.thethirdturn.com/wiki/Ben_Pettis/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,54,8,54,,Chris Skrede,https://www.thethirdturn.com/wiki/Chris_Skrede,167,,0,https://www.thethirdturn.com/wiki/Chris_Skrede/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,55,8,55,,Chad Davidson,https://www.thethirdturn.com/wiki/Chad_Davidson,166,,0,https://www.thethirdturn.com/wiki/Chad_Davidson/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,56,8,56,,Terry Patnode,https://www.thethirdturn.com/wiki/Terry_Patnode,164,,1,https://www.thethirdturn.com/wiki/Terry_Patnode/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,57,8,57,,Tod Kropf,https://www.thethirdturn.com/wiki/Tod_Kropf,146,,0,https://www.thethirdturn.com/wiki/Tod_Kropf/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,58,8,58,,Jason Tyler,https://www.thethirdturn.com/wiki/Jason_Tyler,145,,2,https://www.thethirdturn.com/wiki/Jason_Tyler/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,59,8,59,,Scotty Ollerman,https://www.thethirdturn.com/wiki/Scotty_Ollerman,144,,2,https://www.thethirdturn.com/wiki/Scotty_Ollerman/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,60,8,60,,Dexter Bean,https://www.thethirdturn.com/wiki/Dexter_Bean,143,,2,https://www.thethirdturn.com/wiki/Dexter_Bean/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,61,8,61,,Jamie Wallace,https://www.thethirdturn.com/wiki/Jamie_Wallace,139,,1,https://www.thethirdturn.com/wiki/Jamie_Wallace/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,62,8,62,,Tom Lichtfeld,https://www.thethirdturn.com/wiki/Tom_Lichtfeld,137,,1,https://www.thethirdturn.com/wiki/Tom_Lichtfeld/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,63,8,63,,Jason Vandenberg,https://www.thethirdturn.com/wiki/Jason_Vandenberg,135,,1,https://www.thethirdturn.com/wiki/Jason_Vandenberg/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,64,8,64,,Dale Nottestad,https://www.thethirdturn.com/wiki/Dale_Nottestad,134,,2,https://www.thethirdturn.com/wiki/Dale_Nottestad/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,65,8,65,,Jamie Iverson,https://www.thethirdturn.com/wiki/Jamie_Iverson,130,,2,https://www.thethirdturn.com/wiki/Jamie_Iverson/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,66,8,66,,John Meidam,https://www.thethirdturn.com/wiki/John_Meidam,128,,1,https://www.thethirdturn.com/wiki/John_Meidam/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,67,8,67,,Pete Vandermolen,https://www.thethirdturn.com/wiki/Pete_Vandermolen,126,,0,https://www.thethirdturn.com/wiki/Pete_Vandermolen/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,68,8,68,,Matt Kocourek,https://www.thethirdturn.com/wiki/Matt_Kocourek,121,,0,https://www.thethirdturn.com/wiki/Matt_Kocourek/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,69,8,69,,Jonathan Eilen,https://www.thethirdturn.com/wiki/Jonathan_Eilen,121,,1,https://www.thethirdturn.com/wiki/Jonathan_Eilen/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,70,8,70,,Mike Gardner,https://www.thethirdturn.com/wiki/Mike_Gardner,119,,1,https://www.thethirdturn.com/wiki/Mike_Gardner/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,71,8,71,,Benjamin Brinkman,https://www.thethirdturn.com/wiki/Benjamin_Brinkman,119,,0,https://www.thethirdturn.com/wiki/Benjamin_Brinkman/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,72,8,72,,Keith Bohmsach,https://www.thethirdturn.com/wiki/Keith_Bohmsach,119,,1,https://www.thethirdturn.com/wiki/Keith_Bohmsach/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,73,8,73,,Jeff Weinfurter,https://www.thethirdturn.com/wiki/Jeff_Weinfurter,116,,0,https://www.thethirdturn.com/wiki/Jeff_Weinfurter/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,74,8,74,,Jeff Van Oudenhoven,https://www.thethirdturn.com/wiki/Jeff_Van_Oudenhoven,116,,1,https://www.thethirdturn.com/wiki/Jeff_Van_Oudenhoven/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,75,8,75,,Josh Vadnais,https://www.thethirdturn.com/wiki/Josh_Vadnais,115,,1,https://www.thethirdturn.com/wiki/Josh_Vadnais/Results/Wisconsin_Challenge_Series/2006,0,,1,,1,,,
2006,2006_wisconsin_challenge_series.html,3,76,8,76,,Brandon Hill,https://www.thethirdturn.com/wiki/Brandon_Hill_(WI),113,,0,https://www.thethirdturn.com/wiki/Brandon_Hill_(WI)/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,77,8,77,,John Fraiser,https://www.thethirdturn.com/wiki/John_Fraiser,108,,0,https://www.thethirdturn.com/wiki/John_Fraiser/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,78,8,78,,Mike DeKeuster,https://www.thethirdturn.com/wiki/Mike_DeKeuster,105,,0,https://www.thethirdturn.com/wiki/Mike_DeKeuster/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,79,8,79,,Robb Vanderloop,https://www.thethirdturn.com/wiki/Robb_Vanderloop,102,,1,https://www.thethirdturn.com/wiki/Robb_Vanderloop/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,80,8,80,,Pete Moore,https://www.thethirdturn.com/wiki/Pete_Moore,101,,0,https://www.thethirdturn.com/wiki/Pete_Moore/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,81,8,81,,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,98,,1,https://www.thethirdturn.com/wiki/Erik_Darnell/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,82,8,82,,Terry Korth,https://www.thethirdturn.com/wiki/Terry_Korth,91,,1,https://www.thethirdturn.com/wiki/Terry_Korth/Results/Wisconsin_Challenge_Series/2006,0,,0,,1,,,
2006,2006_wisconsin_challenge_series.html,3,83,8,83,,Ricky Bilderback,https://www.thethirdturn.com/wiki/Ricky_Bilderback,88,,1,https://www.thethirdturn.com/wiki/Ricky_Bilderback/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,84,8,84,,Darren Wolke,https://www.thethirdturn.com/wiki/Darren_Wolke,82,,1,https://www.thethirdturn.com/wiki/Darren_Wolke/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,85,8,85,,Jake Ryan,https://www.thethirdturn.com/wiki/Jake_Ryan,81,,1,https://www.thethirdturn.com/wiki/Jake_Ryan/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,86,8,86,,M.G. Gajewski,https://www.thethirdturn.com/wiki/M.G._Gajewski,81,,1,https://www.thethirdturn.com/wiki/M.G._Gajewski/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,87,8,87,,"Jeff Holmgren, Jr.","https://www.thethirdturn.com/wiki/Jeff_Holmgren,_Jr.",80,,0,"https://www.thethirdturn.com/wiki/Jeff_Holmgren,_Jr./Results/Wisconsin_Challenge_Series/2006",0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,88,8,88,,Mark Schroeder,https://www.thethirdturn.com/wiki/Mark_Schroeder,78,,1,https://www.thethirdturn.com/wiki/Mark_Schroeder/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,89,8,89,,Josh Bauer,https://www.thethirdturn.com/wiki/Josh_Bauer,78,,1,https://www.thethirdturn.com/wiki/Josh_Bauer/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,90,8,90,,Chad Barker,https://www.thethirdturn.com/wiki/Chad_Barker,77,,0,https://www.thethirdturn.com/wiki/Chad_Barker/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,91,8,91,,Josh Weir,https://www.thethirdturn.com/wiki/Josh_Weir,75,,0,https://www.thethirdturn.com/wiki/Josh_Weir/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,92,8,92,,Pete Kempf,https://www.thethirdturn.com/wiki/Pete_Kempf,72,,2,https://www.thethirdturn.com/wiki/Pete_Kempf/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
2006,2006_wisconsin_challenge_series.html,3,93,8,93,,Callin Harrell,https://www.thethirdturn.com/wiki/Callin_Harrell,70,,0,https://www.thethirdturn.com/wiki/Callin_Harrell/Results/Wisconsin_Challenge_Series/2006,0,,0,,0,,,
