known_file,known_file_name,track_slug,year,driver_slug,photographer_slug,credit_type,sequence,ahash,phash,dhash,whash
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_don-turner_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_don-turner_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,don-turner,unknown-photographer,photo,001,e0e0ffff00000c00,f3e63b1828c9e4c3,0b0c030f3f357818,e1e0ffff0f001f00
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_doug-corcoran_bob-schafer_photo_316.jpg,dells-motor-speedway_unknown-year_doug-corcoran_bob-schafer_photo_316.jpg,dells-motor-speedway,unknown-year,doug-corcoran,bob-schafer,photo,316,00fffffb68c803ef,eb6c345b432c94d3,8003ae6259592e9c,00fbfffba0c8004f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_doug-cupp_bob-schafer_photo_14352.jpg,dells-motor-speedway_unknown-year_doug-cupp_bob-schafer_photo_14352.jpg,dells-motor-speedway,unknown-year,doug-cupp,bob-schafer,photo,14352,000808d37f60c2ff,c1191fe1a47e7b81,a29a9ba7968a2679,000848d37fe0cfff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_ed-howe_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_ed-howe_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,ed-howe,kurt-luoma,photo,001,ffff6e7c00031f00,80e0b92e4ed03f6f,f59c8cec657ffcfc,7fff6e7c00031f00
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_gary-benion_bob-schafer_photo_14085.jpg,dells-motor-speedway_unknown-year_gary-benion_bob-schafer_photo_14085.jpg,dells-motor-speedway,unknown-year,gary-benion,bob-schafer,photo,14085,5019080080ffffff,8808c6e27397ff68,b5b333fa3317880e,7219000080ffffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_gary-klein_bob-schafer_photo_13774.jpg,dells-motor-speedway_unknown-year_gary-klein_bob-schafer_photo_13774.jpg,dells-motor-speedway,unknown-year,gary-klein,bob-schafer,photo,13774,00dfff601c080000,9993275c4667999c,54185bc930100f06,2cffffff1c880000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_gary-klein_bob-schafer_photo_222.jpg,dells-motor-speedway_unknown-year_gary-klein_bob-schafer_photo_222.jpg,dells-motor-speedway,unknown-year,gary-klein,bob-schafer,photo,222,800080003e77d186,ae5d78801f78c31d,2f363271e4cdb52c,818388903e7fd59f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_geno-broesch_bob-schafer_photo_398.jpg,dells-motor-speedway_unknown-year_geno-broesch_bob-schafer_photo_398.jpg,dells-motor-speedway,unknown-year,geno-broesch,bob-schafer,photo,398,3305fdffc9890200,bb8b052d03c7cbc9,573d31c9bb3b267e,3b05fdffc9998200
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_geno-broesch_bob-schafer_photo_400.jpg,dells-motor-speedway_unknown-year_geno-broesch_bob-schafer_photo_400.jpg,dells-motor-speedway,unknown-year,geno-broesch,bob-schafer,photo,400,64703301307d09ff,8267b352b7389267,c9c46637e999b37f,64703311307d4dff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_george-olson_bob-schafer_photo_332.jpg,dells-motor-speedway_unknown-year_george-olson_bob-schafer_photo_332.jpg,dells-motor-speedway,unknown-year,george-olson,bob-schafer,photo,332,000000250e9effff,ab69ad1d96e26b10,0b0b47a9a8348efc,000000251fffffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_gordie-platt_bob-schafer_photo_14125.jpg,dells-motor-speedway_unknown-year_gordie-platt_bob-schafer_photo_14125.jpg,dells-motor-speedway,unknown-year,gordie-platt,bob-schafer,photo,14125,ffffff3000000000,ab8ebc3b43063c39,ff0934455b2f4f0f,ffffff3500870000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_gordie-platt_bob-schafer_photo_14126.jpg,dells-motor-speedway_unknown-year_gordie-platt_bob-schafer_photo_14126.jpg,dells-motor-speedway,unknown-year,gordie-platt,bob-schafer,photo,14126,00c0ddfc3e1f7eff,9b7a64254752399b,861939995a72e871,00c09dfc3e1e7e3c
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_gordie-platt_john-alft_post_001.jpg,dells-motor-speedway_unknown-year_gordie-platt_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,gordie-platt,john-alft,post,001,ffff0000040004fd,98a4ca97da6749b2,3dbd9f5e3d18cc39,ffff030005082efd
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_greg-delapp_bob-schafer_photo_468.jpg,dells-motor-speedway_unknown-year_greg-delapp_bob-schafer_photo_468.jpg,dells-motor-speedway,unknown-year,greg-delapp,bob-schafer,photo,468,0070c8ff2903ffff,89407627c3dc3e6b,aae231f0db7f390b,0040c87f2903ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_greg-herrmann_bob-schafer_photo_011.jpg,dells-motor-speedway_unknown-year_greg-herrmann_bob-schafer_photo_011.jpg,dells-motor-speedway,unknown-year,greg-herrmann,bob-schafer,photo,011,8101ffff810101bf,be929379e89683a1,796d6d75137d7d71,8d01ffbf810101ff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_greg-holzhausen_bob-schafer_photo_14028.jpg,dells-motor-speedway_unknown-year_greg-holzhausen_bob-schafer_photo_14028.jpg,dells-motor-speedway,unknown-year,greg-holzhausen,bob-schafer,photo,14028,efccffff181c0000,91a1715ba7a59527,9a98c6f7e0711004,efceffff101c0000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_greg-holzhausen_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_greg-holzhausen_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,greg-holzhausen,unknown-photographer,photo,001,ff8100e3878081ff,bfa581b5a5e19116,5e71694f6d754d55,ff9100f3858181ff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_greg-holzhausen_unknown-photographer_photo_002.jpg,dells-motor-speedway_unknown-year_greg-holzhausen_unknown-photographer_photo_002.jpg,dells-motor-speedway,unknown-year,greg-holzhausen,unknown-photographer,photo,002,bf0000809898fcff,ff2f809c9162ccd1,6d75416730714d18,ff0100809898ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jack-krueger_john-alft_post_001.jpg,dells-motor-speedway_unknown-year_jack-krueger_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,jack-krueger,john-alft,post,001,fffe003ebc000030,c7e4e8f98705287a,c0e820ec6899e8e4,fffe003efe002834
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jeff-falbe_bob-schafer_photo_001.jpg,dells-motor-speedway_unknown-year_jeff-falbe_bob-schafer_photo_001.jpg,dells-motor-speedway,unknown-year,jeff-falbe,bob-schafer,photo,001,000000007c7e38ff,c03f35c8c73ed0c3,0041d821e1f0e0f0,000000187dffffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jeff-fritz_blaser_photo_001.png,dells-motor-speedway_unknown-year_jeff-fritz_blaser_photo_001.png,dells-motor-speedway,unknown-year,jeff-fritz,blaser,photo,001,ffffff3000010100,8fd790206e97cb70,f8f0586305e3ffa7,ffffff3101010301
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jeff-fritz_bob-schafer_photo_442.jpg,dells-motor-speedway_unknown-year_jeff-fritz_bob-schafer_photo_442.jpg,dells-motor-speedway,unknown-year,jeff-fritz,bob-schafer,photo,442,008ffffff3c0ff01,eb1c12691d9a738d,99193f360289092b,0003fffff0c0ff00
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jeff-fritz_bob-schafer_photo_476.jpg,dells-motor-speedway_unknown-year_jeff-fritz_bob-schafer_photo_476.jpg,dells-motor-speedway,unknown-year,jeff-fritz,bob-schafer,photo,476,0006060f7f5c0000,90b767c88f265a4b,260eeefeb1b1a630,c2ee6f1fff5c0000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jeff-fritz_bob-schafer_photo_485.jpg,dells-motor-speedway_unknown-year_jeff-fritz_bob-schafer_photo_485.jpg,dells-motor-speedway,unknown-year,jeff-fritz,bob-schafer,photo,485,ffdeceef078180f0,fa954c2ec36b4f10,2c341c0acd6f0503,bfdec2ef078180e0
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jeff-gutknecht_bob-schafer_photo_070.jpg,dells-motor-speedway_unknown-year_jeff-gutknecht_bob-schafer_photo_070.jpg,dells-motor-speedway,unknown-year,jeff-gutknecht,bob-schafer,photo,070,00ffffbf59800085,bac563681537b989,41017b6db3314d4d,00ffffbf5900008f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jerry-auby_bob-schafer_photo_12968.jpg,dells-motor-speedway_unknown-year_jerry-auby_bob-schafer_photo_12968.jpg,dells-motor-speedway,unknown-year,jerry-auby,bob-schafer,photo,12968,ffff7f0400018383,bac2be29c638c197,2d3dbd954d573727,ffff7f0500018383
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jerry-auby_bob-schafer_photo_313.jpg,dells-motor-speedway_unknown-year_jerry-auby_bob-schafer_photo_313.jpg,dells-motor-speedway,unknown-year,jerry-auby,bob-schafer,photo,313,80c1ffdc8080c0e3,faaaa05e5555d154,070b093138190707,c0e1ffdd80c8c0f3
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jerry-eckhardt_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_jerry-eckhardt_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,jerry-eckhardt,kurt-luoma,photo,001,ff1b00380000fefe,dc8883b2fcc37272,80b6acf234047060,ff1b003a0000ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jim-back_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_jim-back_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,jim-back,kurt-luoma,photo,001,000000efbf1887ff,bb74610bb6764989,6b8e9c1ca9721f0f,000000efff1acfff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jim-bomsach_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_jim-bomsach_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,jim-bomsach,unknown-photographer,photo,001,1f00fbff9e68003f,9ab90b1d96a3c91d,bb29939d3cd045f1,1f00fbff9e20003f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jim-sauter_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_jim-sauter_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,jim-sauter,unknown-photographer,photo,001,ffff0e001008003f,92f3a44cec331bb4,b5f6189971f1ddec,ffff0f0c1808007f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jim-weber_bob-schafer_photo_001.jpg,dells-motor-speedway_unknown-year_jim-weber_bob-schafer_photo_001.jpg,dells-motor-speedway,unknown-year,jim-weber,bob-schafer,photo,001,0800027fff761c04,913d3ec1991a279b,32716adadaccf134,08000e7eff7f1c3c
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_jim-weber_bob-schafer_photo_14072.png,dells-motor-speedway_unknown-year_jim-weber_bob-schafer_photo_14072.png,dells-motor-speedway,unknown-year,jim-weber,bob-schafer,photo,14072,00ffffff08010100,dbc62673490ca4f3,202f3571580f5f97,00ffffffa8038300
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_joe-gross_bob-schafer_photo_071.jpg,dells-motor-speedway_unknown-year_joe-gross_bob-schafer_photo_071.jpg,dells-motor-speedway,unknown-year,joe-gross,bob-schafer,photo,071,00001f7fc0ffffff,fc04017bfa849c7b,3a17e6a40d3ef271,00001e34e0cfffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_joe-kryzkowski_bob-schafer_photo_072.jpg,dells-motor-speedway_unknown-year_joe-kryzkowski_bob-schafer_photo_072.jpg,dells-motor-speedway,unknown-year,joe-kryzkowski,bob-schafer,photo,072,8083efe1a38980f9,ffbdf81ac4409381,23334b476b296521,8383efe1a38980fd
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_joe-potter_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_joe-potter_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,joe-potter,unknown-photographer,photo,001,0000017be3c1ffff,e9435675cd882a37,0809ebf3120bc501,0000017bebc1ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_joe-shear_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_joe-shear_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,joe-shear,kurt-luoma,photo,001,1f6fffff2e0c0000,93b57c9281f8bcc4,bcdb1edbdcf8d966,0e7fffef2e0e0000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_john-mcnamara_bob-schafer_photo_457.jpg,dells-motor-speedway_unknown-year_john-mcnamara_bob-schafer_photo_457.jpg,dells-motor-speedway,unknown-year,john-mcnamara,bob-schafer,photo,457,00fffffd8181ffff,ab12967d0bd23c78,4d5d37c92b37c8e3,0087872d8181ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_john-mcnamara_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_john-mcnamara_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,john-mcnamara,unknown-photographer,photo,001,ffffcf1010040080,dce1e3d6441d9aa1,03039b22a0292219,ffffdf10141c00c1
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_john-scott_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_john-scott_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,john-scott,unknown-photographer,photo,001,f40008107622ffff,c663e3e2c6d39194,494932b4a4c6f4e0,fc0008107e21ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_john-speer_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_john-speer_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,john-speer,kurt-luoma,photo,001,00000cf13fff7fff,89763c0d27dbfc10,7fef9543eeb0f2be,000004a13fff3fff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_john-ziegler_john-vass_photo_001.jpg,dells-motor-speedway_unknown-year_john-ziegler_john-vass_photo_001.jpg,dells-motor-speedway,unknown-year,john-ziegler,john-vass,photo,001,ffffe303080008c0,e7e4d09a9aa564cc,00064637714f7a01,ffffe30718001ce0
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_john-ziegler_unknown-photographer_photo_1342.jpg,dells-motor-speedway_unknown-year_john-ziegler_unknown-photographer_photo_1342.jpg,dells-motor-speedway,unknown-year,john-ziegler,unknown-photographer,photo,1342,00000000feffffff,840afad2522f2f97,e8a8fbf4e0f0f0f4,00000000ffffffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_josh-oleson_jeff-blaser_photo_002.jpg,dells-motor-speedway_unknown-year_josh-oleson_jeff-blaser_photo_002.jpg,dells-motor-speedway,unknown-year,josh-oleson,jeff-blaser,photo,002,4000f4da9c9c04ff,de612158bd7cf203,8888293231293d2c,0000f4fa9cdc1dff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_ken-lund_john-vass_photo_001.jpg,dells-motor-speedway_unknown-year_ken-lund_john-vass_photo_001.jpg,dells-motor-speedway,unknown-year,ken-lund,john-vass,photo,001,00ffffeffd100000,9aa3250a39774ade,ebeb681ca9a156a9,00ffffefff100000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_ken-lund_pete-fileca_photo_001.jpg,dells-motor-speedway_unknown-year_ken-lund_pete-fileca_photo_001.jpg,dells-motor-speedway,unknown-year,ken-lund,pete-fileca,photo,001,ffbf0f230100171b,9f97c062f8c43b38,f87e7f473b4fe5f3,ffbf0f630100131f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_ken-lund_unknown-photographer_photo_003.jpg,dells-motor-speedway_unknown-year_ken-lund_unknown-photographer_photo_003.jpg,dells-motor-speedway,unknown-year,ken-lund,unknown-photographer,photo,003,ffff0f0000000010,8bb5d67be8463882,3a7cfdd69b53edb1,ffff3f1309003019
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_ken-matthews_john-alft_post_001.jpg,dells-motor-speedway_unknown-year_ken-matthews_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,ken-matthews,john-alft,post,001,0070ff3931fbffff,c54f746465d878a3,a04451d3d7339084,00b03c3101f1ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_kerry-kell_bob-schafer_photo_12821.jpg,dells-motor-speedway_unknown-year_kerry-kell_bob-schafer_photo_12821.jpg,dells-motor-speedway,unknown-year,kerry-kell,bob-schafer,photo,12821,9f8b83f80280e1ff,bf91905a92c8ecb6,391656534625435f,9f8383f90080f1ff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_kevin nuttleman_bob-schafer_photo_13563.jpg,dells-motor-speedway_unknown-year_kevin nuttleman_bob-schafer_photo_13563.jpg,dells-motor-speedway,unknown-year,kevin nuttleman,bob-schafer,photo,13563,0080ffff041c0000,d9ed261626c9d8e2,36061293b970380f,8280ffff0f1e8883
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_kevin-stepan_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_kevin-stepan_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,kevin-stepan,unknown-photographer,photo,001,fec2c24cee3b0000,f4f06cc5d30a8dd2,969696dc98a2f50d,fec2c2eefe3b0001
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_kody-hubred_unknown-photographer_photo-001.jpg,dells-motor-speedway_unknown-year_kody-hubred_unknown-photographer_photo-001.jpg,dells-motor-speedway,unknown-year,kody-hubred,unknown-photographer,photo-001,,00fbfe2601ff030c,c4cd692a3212df3d,d396644c97e41ff8,00fbfe2603ff031c
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_larry-detjens_unknown-photographer_photo_1138.jpg,dells-motor-speedway_unknown-year_larry-detjens_unknown-photographer_photo_1138.jpg,dells-motor-speedway,unknown-year,larry-detjens,unknown-photographer,photo,1138,ff7f032c090080ff,a1a4ece8dad6253c,1fcfc6c81b932570,ff7f0366090080ff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_larry-detjens_unknown-photographer_photo_122.jpg,dells-motor-speedway_unknown-year_larry-detjens_unknown-photographer_photo_122.jpg,dells-motor-speedway,unknown-year,larry-detjens,unknown-photographer,photo,122,070f1f3e7f000fff,9c0f3b39c50e3c99,7f7d7ae4d4317936,07071f343f000fff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_leroy-gronert_bob-schafer_photo_13768.jpg,dells-motor-speedway_unknown-year_leroy-gronert_bob-schafer_photo_13768.jpg,dells-motor-speedway,unknown-year,leroy-gronert,bob-schafer,photo,13768,017e7efff9c00300,c985256a6ebe7305,53d2cc2353112f17,217e7efff9c00300
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_manfred-stehli_bob-schafer_photo_487.jpg,dells-motor-speedway_unknown-year_manfred-stehli_bob-schafer_photo_487.jpg,dells-motor-speedway,unknown-year,manfred-stehli,bob-schafer,photo,487,7c00fffec0c0ffff,ea0d8d4bd295e1c9,e0670a2415032f0f,7800f7960080ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_mark-manke_bob-schafer_photo_13732.jpg,dells-motor-speedway_unknown-year_mark-manke_bob-schafer_photo_13732.jpg,dells-motor-speedway,unknown-year,mark-manke,bob-schafer,photo,13732,0000f0ff0f3c1003,c3632c1e39eec2e1,f00949037869230e,0000ffff1f3c90c7
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_marv-marzofka_kirby-kurth_post_001.jpg,dells-motor-speedway_unknown-year_marv-marzofka_kirby-kurth_post_001.jpg,dells-motor-speedway,unknown-year,marv-marzofka,kirby-kurth,post,001,ffff0113010000c1,a896d0c3dc65717a,acef1bb3abdbd7a7,ffff011b190100f7
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_marv-marzofka_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_marv-marzofka_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,marv-marzofka,kurt-luoma,photo,001,0e081e19021f7fff,981dd036b999a7a6,f0f0fa73f6fcf8f8,0f081f18001f7fff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_marv-marzofka_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_marv-marzofka_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,marv-marzofka,unknown-photographer,photo,001,ffffff003c1e0000,80ff21984f2e5fc1,e2a04065f9b8b3a2,7fffff003d1e0000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_marvin-alexander_charlie-spry_photo_001.jpg,dells-motor-speedway_unknown-year_marvin-alexander_charlie-spry_photo_001.jpg,dells-motor-speedway,unknown-year,marvin-alexander,charlie-spry,photo,001,ffdfdfff80800000,fa98016da3c7fa18,df363948191900c9,ffff9fff80800000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_mike-budleski_blaser_photo_001.jpg,dells-motor-speedway_unknown-year_mike-budleski_blaser_photo_001.jpg,dells-motor-speedway,unknown-year,mike-budleski,blaser,photo,001,f17f3f0e08007fff,950ee078f9bdce04,23c2e076d42996d8,707f1f0e00007eff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_mike-langsdorf_kevin-wisniewski_post_001.jpg,dells-motor-speedway_unknown-year_mike-langsdorf_kevin-wisniewski_post_001.jpg,dells-motor-speedway,unknown-year,mike-langsdorf,kevin-wisniewski,post,001,fefe78ee0000f8f8,d1c5c436b5c3726a,46e4d15a3715c0e0,fafe78ee0000f878
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_pat-griffin_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_pat-griffin_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,pat-griffin,kurt-luoma,photo,001,ffff0ee500000000,b192c6cde8e2351d,00b85c1932823918,ffffcfef80000480
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_001.jpg,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_001.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,post,001,fff8fffe30000000,c5e5b912d6b1ad84,e2f0e68ae4a8f8f8,fff8fffe3c000000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_002.jpg,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_002.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,post,002,00ffff241c000000,95f3690714726bcc,68f0c0ccf4dcf070,3effff2c3e00080c
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,post,003,ffff787c3c000000,d0d8bd2642733d6c,f8f0f0d8e0fcf8f8,fffffe7c3c000000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_paula-knutson_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_paula-knutson_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,paula-knutson,unknown-photographer,photo,001,0000ffff0080ffff,9e2a0a6867e6ad39,65797d0c3b32d878,0000fffe0080ffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_pete-moore_bob-schafer_photo_079.jpg,dells-motor-speedway_unknown-year_pete-moore_bob-schafer_photo_079.jpg,dells-motor-speedway,unknown-year,pete-moore,bob-schafer,photo,079,01183cfcfcf83f08,db2a2cc9f1ac6591,e3f1e070d0c0f0f8,01187cfcfcf83f08
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_randy-sweet_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_randy-sweet_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,randy-sweet,kurt-luoma,photo,001,bf1f1f3f00000000,8f9c949e8f84b03e,7aeabd6a73fdfab3,ff7fffbf00010100
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_red-firari_bob-schafer_photo_13094.jpg,dells-motor-speedway_unknown-year_red-firari_bob-schafer_photo_13094.jpg,dells-motor-speedway,unknown-year,red-firari,bob-schafer,photo,13094,00618383ffd3008f,ad634250db3da783,5bcb0736ed26376f,00e18383ffd700ff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_rich-bickle-sr_father-grubba_photo_111.jpg,dells-motor-speedway_unknown-year_rich-bickle-sr_father-grubba_photo_111.jpg,dells-motor-speedway,unknown-year,rich-bickle-sr,father-grubba,photo,111,fffff70000df0200,bfc4849b7b58e424,9474a61b5725dc9c,fffff70800ff0000
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_rich-somers_kurt-luoma_photo_001.jpg,dells-motor-speedway_unknown-year_rich-somers_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,rich-somers,kurt-luoma,photo,001,7f303f3f0d01031f,82c7856a93b5acba,cec7effe99a7fefc,7f303f1f0d11031f
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_rich-somers_unknown-photographer_photo_001.jpg,dells-motor-speedway_unknown-year_rich-somers_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,rich-somers,unknown-photographer,photo,001,0000000c2e3effff,833eec279118cfc3,3503f1b0cac8f0f0,0000100c3f7fffff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_rick-nelson_bob-schafer_photo_12966.jpg,dells-motor-speedway_unknown-year_rick-nelson_bob-schafer_photo_12966.jpg,dells-motor-speedway,unknown-year,rick-nelson,bob-schafer,photo,12966,1f0720f0ffc181ff,ee07193cc76b4493,7f7ec00344170f67,0f0720f0ffc101ff
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_rick-smith_bob-schafer_photo_003.jpg,dells-motor-speedway_unknown-year_rick-smith_bob-schafer_photo_003.jpg,dells-motor-speedway,unknown-year,rick-smith,bob-schafer,photo,003,fffdfffc00000099,faf0e10f876198f0,4109191979716161,ffc1fffd000000f9
C:\Users\schaf\racing-museum\public\photos\dells-motor-speedway_unknown-year_rick-somers_bob-schafer_photo_222.jpg,dells-motor-speedway_unknown-year_rick-somers_bob-schafer_photo_222.jpg,dells-motor-speedway,unknown-year,rick-somers,bob-schafer,photo,222,ff0000fcb080ffff,ea10b1ef95997c84,16a9a9d1660383fc,ff0000fc9080fbff
